location_id,district_id,location_reference_id,location_name,city,latitude,longitude,location_type,atm_count,area_risk_baseline,source,source_id,operator,brand,address,data_status
OSM00824,TN34,,ATM,Tiruvannamalai,12.2667,78.9521,ATM,1,0.5,OpenStreetMap,7880317986,India1,India1 ATM,,real_world_reference
OSM00825,TN24,,Tata indicas atm,Tenkasi,8.9369,77.4486,ATM,1,0.5,OpenStreetMap,7880531174,,,,real_world_reference
OSM00826,TN37,,ATM,Viluppuram,11.9751,79.2234,ATM,1,0.5,OpenStreetMap,7881413444,Lakshmi vilas bank,,kamaraj road,real_world_reference
OSM00827,TN04,,Axis Bank,Coimbatore,11.0142,77.0188,ATM,1,0.5,OpenStreetMap,7896751785,Axis Bank,Axis Bank,,real_world_reference
OSM00828,TN38,,ATM,Virudhunagar,9.5971,77.9541,ATM,1,0.5,OpenStreetMap,7953199637,,,,real_world_reference
OSM00829,TN19,,Karur Vysya Bank,Pudukkottai,10.079,78.7444,ATM,1,0.5,OpenStreetMap,7997151285,Karur Vysya Bank,Karur Vysya Bank,,real_world_reference
OSM00830,TN03,,Bandhan Bank,Chennai,12.9774,80.224,ATM,1,0.5,OpenStreetMap,8041827184,Bandhan Bank,Bandhan Bank,,real_world_reference
OSM00831,TN03,,Indian Overseas Bank,Chennai,13.0371,80.211,ATM,1,0.5,OpenStreetMap,8094517904,Indian Overseas Bank,Indian Overseas Bank,"No.19, Dr Natesan Salai, Raghavareddy Colony, Sector 10, Ashok Nagar, Chennai, Tamil Nadu 600083",real_world_reference
OSM00832,TN03,,Bank of Baroda,Chennai,13.0371,80.2112,ATM,1,0.5,OpenStreetMap,8094566068,Bank of Baroda,Bank of Baroda,"20, Dr Natesan Salai, Raghavareddy Colony, Zaffarkhanpet, K. K. Nagar, Chennai, Tamil Nadu 600083",real_world_reference
OSM00833,TN11,,State Bank of India,Karur,10.9626,78.0618,ATM,1,0.5,OpenStreetMap,8097096851,State Bank of India,State Bank of India,,real_world_reference
OSM00834,TN11,,Karur Vysya Bank,Karur,10.9679,78.0489,ATM,1,0.5,OpenStreetMap,8107926864,Karur Vysya Bank,Karur Vysya Bank,,real_world_reference
OSM00835,TN11,,ATM,Karur,10.9681,78.049,ATM,1,0.5,OpenStreetMap,8107926866,,,,real_world_reference
OSM00836,TN11,,Karur Vysya Bank,Karur,10.9643,78.0468,ATM,1,0.5,OpenStreetMap,8107926884,Karur Vysya Bank,Karur Vysya Bank,,real_world_reference
OSM00837,TN11,,Karur Vysya Bank,Karur,11.0745,78.0076,ATM,1,0.5,OpenStreetMap,8107971252,Karur Vysya Bank,Karur Vysya Bank,,real_world_reference
OSM00838,TN11,,ATM,Karur,10.9498,78.0883,ATM,1,0.5,OpenStreetMap,8107997634,dhanalakshimi atm,,,real_world_reference
OSM00839,TN03,,Axis Bank,Chennai,13.0278,80.2099,ATM,1,0.5,OpenStreetMap,8108606715,Axis Bank,Axis Bank,"No 6, 2, Chidambaram Salai, West Jafferkhanpet, Chennai, Tamil Nadu 600083",real_world_reference
OSM00840,TN03,,Indian Bank,Chennai,13.028,80.2089,ATM,1,0.5,OpenStreetMap,8108606913,Indian Bank,Indian Bank,"Karikalan Street, Pari Nagar, Jaffarkhanpet, Chennai, Tamil Nadu, 600083",real_world_reference
OSM00841,TN03,,Bank of Baroda,Chennai,13.0278,80.212,ATM,1,0.5,OpenStreetMap,8108618683,Bank of Baroda,Bank of Baroda,"40, Gangai Amman Koil St, Jawahar Nagar, West Jafferkhanpet, Chennai, Tamil Nadu 600083",real_world_reference
OSM00842,TN03,,HDFC Bank,Chennai,13.0305,80.21,ATM,1,0.5,OpenStreetMap,8111885571,HDFC Bank,HDFC Bank,"Nagathamman Street, Ashok Nagar, Chennai - 600083",real_world_reference
OSM00843,TN03,,State Bank of India,Chennai,12.9788,80.1831,ATM,1,0.5,OpenStreetMap,8133342286,State Bank of India,State Bank of India,,real_world_reference
OSM00844,TN03,,ICICI Bank,Chennai,12.9787,80.1831,ATM,1,0.5,OpenStreetMap,8133342287,ICICI Bank,ICICI Bank,,real_world_reference
OSM00845,TN03,,HDFC Bank,Chennai,12.9744,80.1923,ATM,1,0.5,OpenStreetMap,8133342296,HDFC Bank,HDFC Bank,,real_world_reference
OSM00846,TN03,,Axis Bank,Chennai,12.9773,80.1938,ATM,1,0.5,OpenStreetMap,8133342301,Axis Bank,Axis Bank,,real_world_reference
OSM00847,TN04,,ATM,Coimbatore,11.2217,76.8887,ATM,1,0.5,OpenStreetMap,8140338897,,indiaone,Karamadai - Velliangadu Road,real_world_reference
OSM00848,TN03,,Indian Bank,Chennai,12.973,80.1918,ATM,1,0.5,OpenStreetMap,8143108739,Indian Bank,Indian Bank,,real_world_reference
OSM00849,TN03,,ATM,Chennai,12.9652,80.1921,ATM,1,0.5,OpenStreetMap,8151821345,Lakshmi Vilas Bank,,,real_world_reference
OSM00850,TN04,,Bank of Baroda,Coimbatore,11.0162,77.0234,ATM,1,0.5,OpenStreetMap,8193620717,Bank of Baroda,Bank of Baroda,,real_world_reference
OSM00851,TN04,,Tamilnad Mercantile Bank Limited,Coimbatore,10.9951,76.9749,ATM,1,0.5,OpenStreetMap,8259703617,Tamilnad Mercantile Bank Limited,Tamilnad Mercantile Bank Limited,,real_world_reference
OSM00852,TN19,,Lakshmi Vilas Bank,Pudukkottai,10.0733,78.7755,ATM,1,0.5,OpenStreetMap,8361207964,,,,real_world_reference
OSM00853,TN04,,ICICI Bank,Coimbatore,11.02,77.0187,ATM,1,0.5,OpenStreetMap,8364209618,ICICI Bank,ICICI Bank,,real_world_reference
OSM00854,TN09,,State Bank of India,Kallakurichi,11.5773,78.9172,ATM,1,0.5,OpenStreetMap,8431956943,State Bank of India,State Bank of India,Nainarpalayam,real_world_reference
OSM00855,TN05,,State Bank of India,Cuddalore,12.196,79.9424,ATM,1,0.5,OpenStreetMap,8431974061,State Bank of India,State Bank of India,,real_world_reference
OSM00856,TN03,,State Bank of India,Chennai,13.07,80.242,ATM,1,0.5,OpenStreetMap,8488831029,State Bank of India,State Bank of India,,real_world_reference
OSM00857,TN03,,HDFC Bank,Chennai,13.0501,80.1804,ATM,1,0.5,OpenStreetMap,8495842127,HDFC Bank,HDFC Bank,,real_world_reference
OSM00858,TN03,,Punjab National Bank,Chennai,13.0496,80.1815,ATM,1,0.5,OpenStreetMap,8495842128,Punjab National Bank,Punjab National Bank,,real_world_reference
OSM00859,TN03,,ICICI Bank,Chennai,12.9693,80.1902,ATM,1,0.5,OpenStreetMap,8606026726,ICICI Bank,ICICI Bank,,real_world_reference
OSM00860,TN03,,Union Bank of India,Chennai,12.978,80.2251,ATM,1,0.5,OpenStreetMap,8616702605,Union Bank of India,Union Bank of India,,real_world_reference
OSM00861,TN19,,State Bank of India,Pudukkottai,10.0729,78.79,ATM,1,0.5,OpenStreetMap,8632165117,State Bank of India,State Bank of India,,real_world_reference
OSM00862,TN03,,ICICI Bank,Chennai,12.9822,80.2238,ATM,1,0.5,OpenStreetMap,8637836695,ICICI Bank,ICICI Bank,,real_world_reference
OSM00863,TN03,,Union Bank of India,Chennai,12.9825,80.2217,ATM,1,0.5,OpenStreetMap,8638026591,Union Bank of India,Union Bank of India,,real_world_reference
OSM00864,TN03,,Canara Bank,Chennai,12.9765,80.2224,ATM,1,0.5,OpenStreetMap,8645780202,Canara Bank,Canara Bank,,real_world_reference
OSM00865,TN03,,HDFC Bank,Chennai,12.9806,80.2209,ATM,1,0.5,OpenStreetMap,8645780211,HDFC Bank,HDFC Bank,,real_world_reference
OSM00866,TN03,,HDFC Bank,Chennai,12.9696,80.19,ATM,1,0.5,OpenStreetMap,8678600151,HDFC Bank,HDFC Bank,,real_world_reference
OSM00867,TN04,,ATM,Coimbatore,10.5491,77.084,ATM,1,0.5,OpenStreetMap,8901932716,HITACHI,,,real_world_reference
OSM00868,TN19,,State Bank of India,Pudukkottai,10.0554,78.7834,ATM,1,0.5,OpenStreetMap,8902584317,State Bank of India,State Bank of India,,real_world_reference
OSM00869,TN03,,ATM,Chennai,13.091,80.1796,ATM,1,0.5,OpenStreetMap,8983205814,,,,real_world_reference
OSM00870,TN13,,HDFC Bank,Madurai,9.93,78.0959,ATM,1,0.5,OpenStreetMap,9052554217,HDFC Bank,HDFC Bank,,real_world_reference
OSM00871,TN07,,State Bank of India,Dindigul,10.3637,77.9886,ATM,1,0.5,OpenStreetMap,9104697724,State Bank of India,State Bank of India,,real_world_reference
OSM00872,TN07,,State Bank of India,Dindigul,10.3616,77.9755,ATM,1,0.5,OpenStreetMap,9104697826,State Bank of India,State Bank of India,,real_world_reference
OSM00873,TN05,,Karur Vysya Bank,Cuddalore,11.6062,79.5085,ATM,1,0.5,OpenStreetMap,9104833214,Karur Vysya Bank,Karur Vysya Bank,,real_world_reference
OSM00874,TN07,,State Bank of India,Dindigul,10.3575,78.0027,ATM,1,0.5,OpenStreetMap,9105210800,State Bank of India,State Bank of India,,real_world_reference
OSM00875,TN07,,State Bank of India,Dindigul,10.363,77.9926,ATM,1,0.5,OpenStreetMap,9105289017,State Bank of India,State Bank of India,,real_world_reference
OSM00876,TN25,,ATM,Thanjavur,10.7815,79.1724,ATM,1,0.5,OpenStreetMap,9140128248,,,,real_world_reference
OSM00877,TN31,,Indian Overseas Bank ATM,Tirunelveli,8.7259,77.6644,ATM,1,0.5,OpenStreetMap,9195239267,Indian Overseas Bank,Indian Overseas Bank,,real_world_reference
OSM00878,TN05,,Karur Vysya Bank,Cuddalore,11.7663,79.7444,ATM,1,0.5,OpenStreetMap,9212165557,Karur Vysya Bank,Karur Vysya Bank,,real_world_reference
OSM00879,TN05,,HDFC Bank,Cuddalore,11.7661,79.745,ATM,1,0.5,OpenStreetMap,9212165558,HDFC Bank,HDFC Bank,,real_world_reference
OSM00880,TN29,,ATM,Thoothukudi,8.8042,78.1209,ATM,1,0.5,OpenStreetMap,9221774277,Tamilnad Mercantile Bank Limited,Tamilnad Mercantile Bank Limited,,real_world_reference
OSM00881,TN05,,State Bank of India,Cuddalore,11.6051,79.5069,ATM,1,0.5,OpenStreetMap,9263654603,State Bank of India,State Bank of India,,real_world_reference
OSM00882,TN04,,Canara Bank,Coimbatore,11.0005,76.9736,ATM,1,0.5,OpenStreetMap,9264474608,Canara Bank,Canara Bank,,real_world_reference
OSM00883,TN31,,State Bank of India,Tirunelveli,8.7127,77.7668,ATM,1,0.5,OpenStreetMap,9272039886,State Bank of India,State Bank of India,,real_world_reference
OSM00884,TN31,,Indian Overseas Bank,Tirunelveli,8.7298,77.71,ATM,1,0.5,OpenStreetMap,9288083506,Indian Overseas Bank,Indian Overseas Bank,,real_world_reference
OSM00885,TN09,,State Bank of India,Kallakurichi,11.5332,79.3166,ATM,1,0.5,OpenStreetMap,9312716289,State Bank of India,State Bank of India,,real_world_reference
OSM00886,TN05,,Canara Bank,Cuddalore,11.6129,79.5073,ATM,1,0.5,OpenStreetMap,9312721977,Canara Bank,Canara Bank,,real_world_reference
OSM00887,TN04,,ESAF Small Finance Bank,Coimbatore,10.9958,76.9779,ATM,1,0.5,OpenStreetMap,9318480044,ESAF Small Finance Bank,ESAF Small Finance Bank,,real_world_reference
OSM00888,TN33,,Indian Overseas Bank,Tiruppur,11.4963,77.3064,ATM,1,0.5,OpenStreetMap,9346267495,Indian Overseas Bank,Indian Overseas Bank,,real_world_reference
OSM00889,TN05,,State Bank of India,Cuddalore,11.6191,79.5064,ATM,1,0.5,OpenStreetMap,9358143851,State Bank of India,State Bank of India,,real_world_reference
OSM00890,TN02,,HDFC Bank,Chengalpattu,12.5028,80.1548,ATM,1,0.5,OpenStreetMap,9385806421,HDFC Bank,HDFC Bank,,real_world_reference
OSM00891,TN05,,Bank of India,Cuddalore,11.5542,79.5504,ATM,1,0.5,OpenStreetMap,9392786535,Bank of India,Bank of India,,real_world_reference
OSM00892,TN31,,Federal Bank,Tirunelveli,8.7265,77.7316,ATM,1,0.5,OpenStreetMap,9495460831,Federal Bank,Federal Bank,,real_world_reference
OSM00893,TN05,,Canara Bank,Cuddalore,11.6119,79.4878,ATM,1,0.5,OpenStreetMap,9526185817,Canara Bank,Canara Bank,,real_world_reference
OSM00894,TN05,,Karur Vysya Bank,Cuddalore,11.6119,79.4877,ATM,1,0.5,OpenStreetMap,9526185917,Karur Vysya Bank,Karur Vysya Bank,,real_world_reference
OSM00895,TN05,,State Bank of India,Cuddalore,11.606,79.482,ATM,1,0.5,OpenStreetMap,9526187117,State Bank of India,State Bank of India,,real_world_reference
OSM00896,TN15,,State Bank of India,Nagapattinam,10.3886,79.8488,ATM,1,0.5,OpenStreetMap,9589047553,State Bank of India,State Bank of India,,real_world_reference
OSM00897,TN35,,State Bank of India,The Nilgiris,11.3002,76.9416,ATM,1,0.5,OpenStreetMap,9607702249,State Bank of India,State Bank of India,"Annur Road, mettupalayam",real_world_reference
OSM00898,TN04,,Indian Overseas Bank,Coimbatore,11.2327,76.9005,ATM,1,0.5,OpenStreetMap,9610998908,Indian Overseas Bank,Indian Overseas Bank,,real_world_reference
OSM00899,TN29,,Canara Bank,Thoothukudi,8.5193,78.1169,ATM,1,0.5,OpenStreetMap,9725954121,Canara Bank,Canara Bank,,real_world_reference
OSM00900,TN29,,Canara Bank,Thoothukudi,8.509,78.1179,ATM,1,0.5,OpenStreetMap,9725954617,Canara Bank,Canara Bank,,real_world_reference
OSM00901,TN29,,ICICI Bank,Thoothukudi,8.5194,78.1167,ATM,1,0.5,OpenStreetMap,9725954718,ICICI Bank,ICICI Bank,,real_world_reference
OSM00902,TN29,,Canara Bank,Thoothukudi,8.7429,78.0482,ATM,1,0.5,OpenStreetMap,9743030922,Canara Bank,Canara Bank,,real_world_reference
OSM00903,TN31,,State Bank of India,Tirunelveli,8.7103,77.589,ATM,1,0.5,OpenStreetMap,9743032217,State Bank of India,State Bank of India,,real_world_reference
OSM00904,TN31,,Canara Bank,Tirunelveli,8.7134,77.7736,ATM,1,0.5,OpenStreetMap,9764399590,Canara Bank,Canara Bank,,real_world_reference
OSM00905,TN31,,Canara Bank,Tirunelveli,8.7142,77.764,ATM,1,0.5,OpenStreetMap,9764450335,Canara Bank,Canara Bank,,real_world_reference
OSM00906,TN19,,State Bank of India,Pudukkottai,10.0752,78.7794,ATM,1,0.5,OpenStreetMap,9776942817,State Bank of India,State Bank of India,,real_world_reference
OSM00907,TN31,,Canara Bank,Tirunelveli,8.7169,77.7326,ATM,1,0.5,OpenStreetMap,9841329410,Canara Bank,Canara Bank,,real_world_reference
OSM00908,TN03,,ICICI Bank,Chennai,13.0905,80.2878,ATM,1,0.5,OpenStreetMap,9873524741,ICICI Bank,ICICI Bank,,real_world_reference
OSM00909,TN03,,South Indian Bank,Chennai,13.0901,80.2877,ATM,1,0.5,OpenStreetMap,9873524743,South Indian Bank,South Indian Bank,,real_world_reference
OSM00910,TN05,,ATM,Cuddalore,11.9683,79.8383,ATM,1,0.5,OpenStreetMap,9890135118,Canara Bank,Canara Bank,,real_world_reference
OSM00911,TN03,,Axis Bank,Chennai,12.9786,80.1831,ATM,1,0.5,OpenStreetMap,9905166211,Axis Bank,Axis Bank,,real_world_reference
OSM00912,TN03,,ATM,Chennai,12.9752,80.1834,ATM,1,0.5,OpenStreetMap,9905201925,Vijaya Bank,Vijaya Bank ATM,,real_world_reference
OSM00913,TN17,,State Bank of India,Namakkal,11.4318,78.1303,ATM,1,0.5,OpenStreetMap,9907507613,State Bank of India,State Bank of India,,real_world_reference
OSM00914,TN31,,City Union Bank,Tirunelveli,8.7259,77.6645,ATM,1,0.5,OpenStreetMap,9926718848,,City Union Bank,Tirunelveli Pottalpudhur Road,real_world_reference
OSM00915,TN31,,Canara Bank,Tirunelveli,8.7219,77.6582,ATM,1,0.5,OpenStreetMap,9929351540,Canara Bank,Canara Bank,Tirunelveli,real_world_reference
OSM00916,TN31,,Tamilnad Mercantile Bank ATM,Tirunelveli,8.7263,77.6756,ATM,1,0.5,OpenStreetMap,9949187873,,,Tirunelveli Pottalpudhur Road,real_world_reference
OSM00917,TN31,,Canara Bank ATM,Tirunelveli,8.6995,77.7097,ATM,1,0.5,OpenStreetMap,9950715779,Canara Bank,Canara Bank,Azad Road,real_world_reference
OSM00918,TN19,,SBI,Pudukkottai,10.077,78.7757,ATM,1,0.5,OpenStreetMap,9951936518,State Bank of India,State Bank of India,,real_world_reference
OSM00919,TN38,,ATM,Virudhunagar,9.584,77.9521,ATM,1,0.5,OpenStreetMap,9953105965,State Bank of India,State Bank of India,,real_world_reference
OSM00920,TN38,,ATM,Virudhunagar,9.5847,77.955,ATM,1,0.5,OpenStreetMap,9953105967,,,,real_world_reference
OSM00921,TN15,,Canara Bank,Nagapattinam,10.6816,79.8486,ATM,1,0.5,OpenStreetMap,9958980118,Canara Bank,Canara Bank,,real_world_reference
OSM00922,TN15,,Indian Overseas Bank,Nagapattinam,10.6815,79.8492,ATM,1,0.5,OpenStreetMap,9958980318,Indian Overseas Bank,Indian Overseas Bank,,real_world_reference
OSM00923,TN15,,State Bank of India,Nagapattinam,10.6818,79.8477,ATM,1,0.5,OpenStreetMap,9958980519,State Bank of India,State Bank of India,,real_world_reference
OSM00924,TN26,,ATM,Theni,10.236,77.4935,ATM,1,0.5,OpenStreetMap,9963476767,State Bank of India,State Bank of India,,real_world_reference
OSM00925,TN03,,Bank of Baroda,Chennai,13.0593,80.2427,ATM,1,0.5,OpenStreetMap,9964202405,Bank of Baroda,Bank of Baroda,,real_world_reference
OSM00926,TN03,,City Union Bank,Chennai,13.0962,80.2863,ATM,1,0.5,OpenStreetMap,9983026854,City Union Bank,City Union Bank,,real_world_reference
OSM00927,TN03,,IndusInd Bank,Chennai,13.0897,80.2853,ATM,1,0.5,OpenStreetMap,9989782816,IndusInd Bank,IndusInd Bank,,real_world_reference
OSM00928,TN03,,Canara Bank,Chennai,13.0896,80.2853,ATM,1,0.5,OpenStreetMap,9989811617,Canara Bank,Canara Bank,,real_world_reference
OSM00929,TN03,,Indian Bank,Chennai,13.1252,80.2016,ATM,1,0.5,OpenStreetMap,10013621152,Indian Bank,Indian Bank,,real_world_reference
OSM00930,TN03,,Axis Bank,Chennai,13.1236,80.2015,ATM,1,0.5,OpenStreetMap,10013621155,Axis Bank,Axis Bank,,real_world_reference
OSM00931,TN03,,Indian Overseas Bank,Chennai,13.1238,80.2015,ATM,1,0.5,OpenStreetMap,10013621159,Indian Overseas Bank,Indian Overseas Bank,,real_world_reference
OSM00932,TN03,,City Union Bank,Chennai,13.032,80.2422,ATM,1,0.5,OpenStreetMap,10036499333,City Union Bank,City Union Bank,,real_world_reference
OSM00933,TN03,,ICICI Bank,Chennai,13.1027,80.2905,ATM,1,0.5,OpenStreetMap,10036718971,ICICI Bank,ICICI Bank,,real_world_reference
OSM00934,TN03,,State Bank of India,Chennai,13.1026,80.2905,ATM,1,0.5,OpenStreetMap,10036718972,State Bank of India,State Bank of India,,real_world_reference
OSM00935,TN03,,State Bank of India,Chennai,13.1026,80.2899,ATM,1,0.5,OpenStreetMap,10036725803,State Bank of India,State Bank of India,,real_world_reference
OSM00936,TN03,,SBI ATM,Chennai,13.0997,80.1707,ATM,1,0.5,OpenStreetMap,10110415384,State Bank of India,State Bank of India,,real_world_reference
OSM00937,TN03,,ATM,Chennai,12.971,80.1437,ATM,1,0.5,OpenStreetMap,10111003417,,,,real_world_reference
OSM00938,TN31,,ATM,Tirunelveli,8.6289,77.6974,ATM,1,0.5,OpenStreetMap,10131890914,Indian Overseas Bank,Indian Overseas Bank,,real_world_reference
OSM00939,TN31,,State Bank of India,Tirunelveli,8.5139,77.5569,ATM,1,0.5,OpenStreetMap,10131900364,State Bank of India,State Bank of India,,real_world_reference
OSM00940,TN31,,ATM,Tirunelveli,8.5136,77.5572,ATM,1,0.5,OpenStreetMap,10131900366,,Indian Overseas Bank,,real_world_reference
OSM00941,TN30,,Indian Bank,Tiruchirappalli,10.7929,78.7632,ATM,1,0.5,OpenStreetMap,10139154175,Indian Bank,Indian Bank,,real_world_reference
OSM00942,TN03,,ATM,Chennai,13.0985,80.2867,ATM,1,0.5,OpenStreetMap,10156225819,ICICI Bank,ICICI Bank,,real_world_reference
OSM00943,TN03,,ATM,Chennai,13.0988,80.2867,ATM,1,0.5,OpenStreetMap,10156225827,Indian Overseas Bank,Indian Overseas Bank,,real_world_reference
OSM00944,TN03,,ATM,Chennai,13.058,80.2782,ATM,1,0.5,OpenStreetMap,10161855184,State Bank of India,State Bank of India,,real_world_reference
OSM00945,TN29,,Axis Bank,Thoothukudi,8.7929,78.1208,ATM,1,0.5,OpenStreetMap,10169309621,Axis Bank,Axis Bank,,real_world_reference
OSM00946,TN29,,State Bank of India,Thoothukudi,8.793,78.1208,ATM,1,0.5,OpenStreetMap,10169309622,State Bank of India,State Bank of India,,real_world_reference
OSM00947,TN29,,Tamilnad Mercantile Bank Limited,Thoothukudi,8.793,78.1211,ATM,1,0.5,OpenStreetMap,10169309623,Tamilnad Mercantile Bank Limited,Tamilnad Mercantile Bank Limited,,real_world_reference
OSM00948,TN29,,Axis Bank,Thoothukudi,8.7996,78.1338,ATM,1,0.5,OpenStreetMap,10169309636,Axis Bank,Axis Bank,,real_world_reference
OSM00949,TN29,,ATM,Thoothukudi,8.8015,78.1374,ATM,1,0.5,OpenStreetMap,10169309640,DBS Bank India,DBS Bank India,,real_world_reference
OSM00950,TN29,,Tamilnad Mercantile Bank Limited,Thoothukudi,8.8221,78.1305,ATM,1,0.5,OpenStreetMap,10169309656,Tamilnad Mercantile Bank Limited,Tamilnad Mercantile Bank Limited,,real_world_reference
OSM00951,TN12,,ICICI Bank,Krishnagiri,12.7416,77.819,ATM,1,0.5,OpenStreetMap,10197703613,ICICI Bank,ICICI Bank,,real_world_reference
OSM00952,TN29,,State Bank of India,Thoothukudi,8.7841,78.0996,ATM,1,0.5,OpenStreetMap,10197710583,State Bank of India,State Bank of India,,real_world_reference
OSM00953,TN13,,Union Bank of India,Madurai,9.9734,78.2159,ATM,1,0.5,OpenStreetMap,10197717354,Union Bank of India,Union Bank of India,,real_world_reference
OSM00954,TN30,,State Bank of India,Tiruchirappalli,10.8867,78.7174,ATM,1,0.5,OpenStreetMap,10197719471,State Bank of India,State Bank of India,,real_world_reference
OSM00955,TN13,,State Bank of India,Madurai,9.9959,78.2528,ATM,1,0.5,OpenStreetMap,10197729585,State Bank of India,State Bank of India,,real_world_reference
OSM00956,TN22,,Indian Overseas Bank,Salem,11.4452,78.1574,ATM,1,0.5,OpenStreetMap,10201642305,Indian Overseas Bank,Indian Overseas Bank,,real_world_reference
OSM00957,TN03,,ATM,Chennai,13.0968,80.2903,ATM,1,0.5,OpenStreetMap,10208798672,indicash,,,real_world_reference
OSM00958,TN03,,ATM,Chennai,13.0968,80.2892,ATM,1,0.5,OpenStreetMap,10209000554,State Bank of India,State Bank of India,,real_world_reference
OSM00959,TN03,,ATM,Chennai,12.9974,80.2704,ATM,1,0.5,OpenStreetMap,10285692074,Yes Bank,Yes Bank,,real_world_reference
OSM00960,TN04,,ATM,Coimbatore,11.2126,76.8223,ATM,1,0.5,OpenStreetMap,10292565257,State Bank of India,State Bank of India,Vellienkadu to Karamadai Road,real_world_reference
OSM00961,TN03,,ATM,Chennai,13.053,80.2514,ATM,1,0.5,OpenStreetMap,10316729993,CSB Bank,CSB Bank,,real_world_reference
OSM00962,TN03,,ATM,Chennai,13.0602,80.2603,ATM,1,0.5,OpenStreetMap,10320115205,Indian Overseas Bank,Indian Overseas Bank,,real_world_reference
OSM00963,TN03,,ATM,Chennai,13.0667,80.2701,ATM,1,0.5,OpenStreetMap,10538433090,Indian Bank,Indian Bank,,real_world_reference
OSM00964,TN16,,HDFC Bank,Kanniyakumari,8.1936,77.4269,ATM,1,0.5,OpenStreetMap,10564867113,HDFC Bank,HDFC Bank,,real_world_reference
OSM00965,TN03,,ATM,Chennai,13.0985,80.2923,ATM,1,0.5,OpenStreetMap,10575684706,indicash,,,real_world_reference
OSM00966,TN22,,Canara Bank,Salem,11.7709,78.0545,ATM,1,0.5,OpenStreetMap,10688146856,Canara Bank,Canara Bank,,real_world_reference
OSM00967,TN03,,ATM,Chennai,12.9597,80.2421,ATM,1,0.5,OpenStreetMap,10691381626,Union Bank of India,Union Bank of India,,real_world_reference
OSM00968,TN37,,ATM,Viluppuram,11.8349,79.4285,ATM,1,0.5,OpenStreetMap,10703110570,,,,real_world_reference
OSM00969,TN37,,Karur Vysya Bank,Viluppuram,11.7662,79.5497,ATM,1,0.5,OpenStreetMap,10703115528,Karur Vysya Bank,Karur Vysya Bank,,real_world_reference
OSM00970,TN03,,ATM,Chennai,13.0998,80.2879,ATM,1,0.5,OpenStreetMap,10703342981,Axis Bank,Axis Bank,,real_world_reference
OSM00971,TN03,,ATM,Chennai,13.0999,80.2801,ATM,1,0.5,OpenStreetMap,10742578788,State Bank of India,State Bank of India,,real_world_reference
OSM00972,TN03,,ATM,Chennai,13.084,80.2761,ATM,1,0.5,OpenStreetMap,10742709844,Kotak Mahindra Bank,Kotak Mahindra Bank,,real_world_reference
OSM00973,TN35,,HDFC ATM,The Nilgiris,11.4141,76.6987,ATM,1,0.5,OpenStreetMap,10790470932,HDFC Bank,HDFC Bank,,real_world_reference
OSM00974,TN31,,TMB,Tirunelveli,8.7106,77.7705,ATM,1,0.5,OpenStreetMap,10795172222,Tamilnadu Merchantile Bank,,,real_world_reference
OSM00975,TN03,,ATM,Chennai,13.0912,80.2825,ATM,1,0.5,OpenStreetMap,10798123407,City Union Bank,City Union Bank,,real_world_reference
OSM00976,TN03,,ATM,Chennai,13.0856,80.2796,ATM,1,0.5,OpenStreetMap,10798124361,South Indian Bank,South Indian Bank,,real_world_reference
OSM00977,TN03,,ATM,Chennai,13.0918,80.2754,ATM,1,0.5,OpenStreetMap,10833562133,Axis Bank,Axis Bank,,real_world_reference
OSM00978,TN03,,ATM,Chennai,13.0912,80.276,ATM,1,0.5,OpenStreetMap,10833562179,Union Bank of India,Union Bank of India,,real_world_reference
OSM00979,TN21,,ATM,Ranipet,12.9348,79.3262,ATM,1,0.5,OpenStreetMap,10844282149,IDBI Bank,IDBI Bank,,real_world_reference
OSM00980,TN04,,State Bank of India,Coimbatore,11.0096,77.0238,ATM,1,0.5,OpenStreetMap,10895367241,State Bank of India,State Bank of India,,real_world_reference
OSM00981,TN21,,ATM,Ranipet,12.9329,79.3336,ATM,1,0.5,OpenStreetMap,10927905682,City Union Bank,City Union Bank,,real_world_reference
OSM00982,TN03,,ATM,Chennai,13.0975,80.2799,ATM,1,0.5,OpenStreetMap,10933682487,Indian Overseas Bank,Indian Overseas Bank,,real_world_reference
OSM00983,TN03,,ATM,Chennai,13.0934,80.2817,ATM,1,0.5,OpenStreetMap,10946038859,Union Bank of India,Union Bank of India,,real_world_reference
OSM00984,TN05,,ATM,Cuddalore,11.9684,79.8383,ATM,1,0.5,OpenStreetMap,10955890583,State Bank of India,State Bank of India,,real_world_reference
OSM00985,TN05,,ATM,Cuddalore,11.9837,79.8454,ATM,1,0.5,OpenStreetMap,10955890593,State Bank of India,State Bank of India,,real_world_reference
OSM00986,TN05,,ATM,Cuddalore,11.9852,79.846,ATM,1,0.5,OpenStreetMap,10955890594,Axis Bank,Axis Bank,,real_world_reference
OSM00987,TN25,,ATM,Thanjavur,10.7297,79.0169,ATM,1,0.5,OpenStreetMap,10964159249,City Union Bank,City Union Bank,,real_world_reference
OSM00988,TN25,,ATM,Thanjavur,10.7298,79.0169,ATM,1,0.5,OpenStreetMap,10964159250,Indian Overseas Bank,Indian Overseas Bank,,real_world_reference
OSM00989,TN02,,ATM,Chengalpattu,12.6877,79.9802,ATM,1,0.5,OpenStreetMap,11002658416,HDFC Bank,HDFC Bank,,real_world_reference
